Ano de eleição,Município,Partido,Código município,Nome candidato,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2022,CHUVISCA,PL,88269,CLAUDIO GILNEI TATSCH,Eleito,15,CLAUDIO GILNEI TATSCH,CHUVISCA
2022,DOUTOR RICARDO,PL,88307,CLAUDIO GILNEI TATSCH,Eleito,9,CLAUDIO GILNEI TATSCH,DOUTOR RICARDO
2022,VILA FLORES,PSDB,86061,ZILÁ MARIA BREITENBACH,Suplente,7,ZILA BREITENBACH,VILA FLORES
2022,GRAVATAÍ,REPUBLICANOS,86835,FRANCIS SOMENSI,Suplente,61,FRAN SOMENSI,GRAVATAI
2022,ESTEIO,PODE,86517,RONALDO SANTINI,Eleito,94,RONALDO SANTINI,ESTEIO
2022,GUABIJU,PT,84867,MIGUEL SOLDATELLI ROSSETTO,Eleito,0,MIGUEL SOLDATELLI ROSSETTO,GUABIJU
2022,LAJEADO,PT,87297,LAURA SOARES SITO SILVEIRA,Eleito,71,LAURA SOARES SITO SILVEIRA,LAJEADO
2022,MARCELINO RAMOS,PT,87394,MIGUEL SOLDATELLI ROSSETTO,Eleito,3,MIGUEL SOLDATELLI ROSSETTO,MARCELINO RAMOS
2022,NOVO BARREIRO,PT,87262,MIGUEL SOLDATELLI ROSSETTO,Eleito,122,MIGUEL SOLDATELLI ROSSETTO,NOVO BARREIRO
2022,PORTO ALEGRE,PT,88013,MIGUEL SOLDATELLI ROSSETTO,Eleito,705,MIGUEL SOLDATELLI ROSSETTO,PORTO ALEGRE
2022,REDENTORA,PT,88110,MIGUEL SOLDATELLI ROSSETTO,Eleito,1,MIGUEL SOLDATELLI ROSSETTO,REDENTORA
2022,WESTFALIA,PT,89524,MIGUEL SOLDATELLI ROSSETTO,Eleito,15,MIGUEL SOLDATELLI ROSSETTO,WESTFALIA
2022,SALTO DO JACUÍ,PT,89753,MIGUEL SOLDATELLI ROSSETTO,Eleito,19,MIGUEL SOLDATELLI ROSSETTO,SALTO DO JACUI
2022,SANTANA DA BOA VISTA,PT,88439,LAURA SOARES SITO SILVEIRA,Eleito,2,LAURA SOARES SITO SILVEIRA,SANTANA DA BOA VISTA
2022,SÃO JOSÉ DO SUL,PT,89460,LAURA SOARES SITO SILVEIRA,Eleito,2,LAURA SOARES SITO SILVEIRA,SAO JOSE DO SUL
2022,CERRO GRANDE,MDB,85227,EDIVILSON MEURER BRUM,Eleito,6,EDIVILSON MEURER BRUM,CERRO GRANDE
2022,CAMPO BOM,PT,85774,MIGUEL SOLDATELLI ROSSETTO,Eleito,403,MIGUEL SOLDATELLI ROSSETTO,CAMPO BOM
2022,VILA NOVA DO SUL,PL,88102,CLAUDIO GILNEI TATSCH,Eleito,8,CLAUDIO GILNEI TATSCH,VILA NOVA DO SUL
2022,TAQUARA,PL,89273,CLAUDIO GILNEI TATSCH,Eleito,42,CLAUDIO GILNEI TATSCH,TAQUARA
2022,RESTINGA SÊCA,PL,88137,CLAUDIO GILNEI TATSCH,Eleito,66,CLAUDIO GILNEI TATSCH,RESTINGA SECA
2022,SÃO SEPÉ,PL,88951,CLAUDIO GILNEI TATSCH,Eleito,34,CLAUDIO GILNEI TATSCH,SAO SEPE
2022,SÃO PEDRO DO BUTIÁ,PL,87823,CLAUDIO GILNEI TATSCH,Eleito,5,CLAUDIO GILNEI TATSCH,SAO PEDRO DO BUTIA
2022,TUPANDI,PL,85723,CLAUDIO GILNEI TATSCH,Eleito,15,CLAUDIO GILNEI TATSCH,TUPANDI
2022,NICOLAU VERGUEIRO,MDB,87181,EDIVILSON MEURER BRUM,Eleito,1,EDIVILSON MEURER BRUM,NICOLAU VERGUEIRO
2022,TRÊS CACHOEIRAS,PT,85367,MIGUEL SOLDATELLI ROSSETTO,Eleito,32,MIGUEL SOLDATELLI ROSSETTO,TRES CACHOEIRAS
2022,ARROIO DO SAL,PSB,85308,ELTON ROBERTO WEBER,Eleito,1,ELTON ROBERTO WEBER,ARROIO DO SAL
2022,ARROIO DO PADRE,PL,89028,NEIVA TERESINHA MARQUES,Eleito,25,KELLY MORAES,ARROIO DO PADRE
2022,PEDRO OSÓRIO,PL,87874,EDERILDO PAPARICO BACCHI,Eleito,2,EDERILDO PAPARICO BACCHI,PEDRO OSORIO
2022,TAVARES,PL,89710,CLAUDIO GILNEI TATSCH,Eleito,0,CLAUDIO GILNEI TATSCH,TAVARES
2022,RIO DOS ÍNDIOS,PT,87548,MIGUEL SOLDATELLI ROSSETTO,Eleito,2,MIGUEL SOLDATELLI ROSSETTO,RIO DOS INDIOS
2022,PUTINGA,PT,88072,MIGUEL SOLDATELLI ROSSETTO,Eleito,4,MIGUEL SOLDATELLI ROSSETTO,PUTINGA
2022,PIRAPÓ,PT,84778,MIGUEL SOLDATELLI ROSSETTO,Eleito,0,MIGUEL SOLDATELLI ROSSETTO,PIRAPO
2022,BOA VISTA DO SUL,PL,88161,CLAUDIO GILNEI TATSCH,Eleito,26,CLAUDIO GILNEI TATSCH,BOA VISTA DO SUL
2022,SINIMBU,PT,87947,LAURA SOARES SITO SILVEIRA,Eleito,6,LAURA SOARES SITO SILVEIRA,SINIMBU
2022,SÃO BORJA,PT,88633,MIGUEL SOLDATELLI ROSSETTO,Eleito,33,MIGUEL SOLDATELLI ROSSETTO,SAO BORJA
2022,NOVA ALVORADA,MDB,86169,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,NOVA ALVORADA
2022,NOVA BASSANO,PT,87610,LAURA SOARES SITO SILVEIRA,Eleito,6,LAURA SOARES SITO SILVEIRA,NOVA BASSANO
2022,HERVEIRAS,PT,88323,LAURA SOARES SITO SILVEIRA,Eleito,0,LAURA SOARES SITO SILVEIRA,HERVEIRAS
2022,UNISTALDA,PT,88480,LAURA SOARES SITO SILVEIRA,Eleito,1,LAURA SOARES SITO SILVEIRA,UNISTALDA
2022,PLANALTO,PL,87971,CLAUDIO GILNEI TATSCH,Eleito,16,CLAUDIO GILNEI TATSCH,PLANALTO
2022,INHACORÁ,MDB,86827,EDIVILSON MEURER BRUM,Eleito,0,EDIVILSON MEURER BRUM,INHACORA
2022,VIAMÃO,MDB,89630,EDIVILSON MEURER BRUM,Eleito,94,EDIVILSON MEURER BRUM,VIAMAO
2022,MOSTARDAS,MDB,87513,EDIVILSON MEURER BRUM,Eleito,2,EDIVILSON MEURER BRUM,MOSTARDAS
2022,MATA,MDB,87432,EDIVILSON MEURER BRUM,Eleito,1,EDIVILSON MEURER BRUM,MATA
2022,SANTA MARIA,PT,88412,MIGUEL SOLDATELLI ROSSETTO,Eleito,37,MIGUEL SOLDATELLI ROSSETTO,SANTA MARIA
2022,URUGUAIANA,PT,89516,MIGUEL SOLDATELLI ROSSETTO,Eleito,418,MIGUEL SOLDATELLI ROSSETTO,URUGUAIANA
2022,PINHAL GRANDE,PT,87386,MIGUEL SOLDATELLI ROSSETTO,Eleito,0,MIGUEL SOLDATELLI ROSSETTO,PINHAL GRANDE
2022,SÃO PEDRO DA SERRA,PT,87807,MIGUEL SOLDATELLI ROSSETTO,Eleito,11,MIGUEL SOLDATELLI ROSSETTO,SAO PEDRO DA SERRA
2022,VALE REAL,PT,88080,LAURA SOARES SITO SILVEIRA,Eleito,4,LAURA SOARES SITO SILVEIRA,VALE REAL
2022,IVORÁ,PP,85626,ADOLFO JOSÉ BRITO,Eleito,102,ADOLFO JOSE BRITO,IVORA
2022,ANTÔNIO PRADO,MDB,85154,EDIVILSON MEURER BRUM,Eleito,2,EDIVILSON MEURER BRUM,ANTONIO PRADO
2022,CAXIAS DO SUL,MDB,85995,EDIVILSON MEURER BRUM,Eleito,22,EDIVILSON MEURER BRUM,CAXIAS DO SUL
2022,MAÇAMBARÁ,PL,88447,CLAUDIO GILNEI TATSCH,Eleito,12,CLAUDIO GILNEI TATSCH,MACAMBARA
2022,TIO HUGO,PL,89508,CLAUDIO GILNEI TATSCH,Eleito,1,CLAUDIO GILNEI TATSCH,TIO HUGO
2022,IMBÉ,PL,85685,CLAUDIO GILNEI TATSCH,Eleito,35,CLAUDIO GILNEI TATSCH,IMBE
2022,PORTO ALEGRE,PL,88013,CLAUDIO GILNEI TATSCH,Eleito,84,CLAUDIO GILNEI TATSCH,PORTO ALEGRE
2022,PORTO ALEGRE,PL,88013,CLAUDIO GILNEI TATSCH,Eleito,47,CLAUDIO GILNEI TATSCH,PORTO ALEGRE
2022,GETÚLIO VARGAS,REPUBLICANOS,86770,FRANCIS SOMENSI,Suplente,37,FRAN SOMENSI,GETULIO VARGAS
2022,CAMBARÁ DO SUL,PP,85715,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,5,MARCUS VINICIUS VIEIRA DE ALMEIDA,CAMBARA DO SUL
2022,CAMPINA DAS MISSÕES,PP,85731,GUILHERME RECH PASIN,Eleito,0,GUILHERME RECH PASIN,CAMPINA DAS MISSÕES
2022,MIRAGUAÍ,PSB,87475,ELTON ROBERTO WEBER,Eleito,21,ELTON ROBERTO WEBER,MIRAGUAI
2022,ITATI,PP,89249,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,ITATI
2022,LAGOA VERMELHA,PT,87270,LAURA SOARES SITO SILVEIRA,Eleito,16,LAURA SOARES SITO SILVEIRA,LAGOA VERMELHA
2022,CHIAPETTA,PL,86053,CLAUDIO GILNEI TATSCH,Eleito,0,CLAUDIO GILNEI TATSCH,CHIAPETTA
2022,PORTO ALEGRE,PT,88013,LAURA SOARES SITO SILVEIRA,Eleito,889,LAURA SOARES SITO SILVEIRA,PORTO ALEGRE
2022,PORTO ALEGRE,PT,88013,LAURA SOARES SITO SILVEIRA,Eleito,1589,LAURA SOARES SITO SILVEIRA,PORTO ALEGRE
2022,PORTO ALEGRE,PT,88013,LAURA SOARES SITO SILVEIRA,Eleito,1477,LAURA SOARES SITO SILVEIRA,PORTO ALEGRE
2022,SANTANA DA BOA VISTA,PT,88439,MIGUEL SOLDATELLI ROSSETTO,Eleito,14,MIGUEL SOLDATELLI ROSSETTO,SANTANA DA BOA VISTA
2022,SAPIRANGA,PT,88994,LAURA SOARES SITO SILVEIRA,Eleito,28,LAURA SOARES SITO SILVEIRA,SAPIRANGA
2022,FAZENDA VILANOVA,MDB,88366,EDIVILSON MEURER BRUM,Eleito,7,EDIVILSON MEURER BRUM,FAZENDA VILANOVA
2022,CERRO LARGO,MDB,86010,EDIVILSON MEURER BRUM,Eleito,2,EDIVILSON MEURER BRUM,CERRO LARGO
2022,CENTENÁRIO,PT,86541,MIGUEL SOLDATELLI ROSSETTO,Eleito,1,MIGUEL SOLDATELLI ROSSETTO,CENTENARIO
2022,SÃO PAULO DAS MISSÕES,PP,88897,ADOLFO JOSÉ BRITO,Eleito,0,ADOLFO JOSE BRITO,SAO PAULO DAS MISSÕES
2022,CANDELÁRIA,PP,85812,ADOLFO JOSÉ BRITO,Eleito,2246,ADOLFO JOSE BRITO,CANDELARIA
2022,DOIS IRMÃOS,PP,86258,ADOLFO JOSÉ BRITO,Eleito,1,ADOLFO JOSE BRITO,DOIS IRMAOS
2022,CARAÁ,PL,88340,RODRIGO MARQUES LORENZONI,Eleito,26,RODRIGO MARQUES LORENZONI,CARAA
2022,SERTÃO SANTANA,PL,87920,NEIVA TERESINHA MARQUES,Eleito,745,KELLY MORAES,SERTAO SANTANA
2022,MAQUINÉ,PL,86967,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,MAQUINE
2022,VESPASIANO CORRÊA,MDB,88781,EDIVILSON MEURER BRUM,Eleito,38,EDIVILSON MEURER BRUM,VESPASIANO CORREA
2022,NOVA PÁDUA,PL,87220,CLAUDIO GILNEI TATSCH,Eleito,4,CLAUDIO GILNEI TATSCH,NOVA PADUA
2022,SANTO ÂNGELO,MDB,88536,EDIVILSON MEURER BRUM,Eleito,4,EDIVILSON MEURER BRUM,SANTO ANGELO
2022,SERTÃO SANTANA,PL,87920,CLAUDIO GILNEI TATSCH,Eleito,8,CLAUDIO GILNEI TATSCH,SERTAO SANTANA
2022,PEDRAS ALTAS,PL,89567,CLAUDIO GILNEI TATSCH,Eleito,3,CLAUDIO GILNEI TATSCH,PEDRAS ALTAS
2022,NOVO TIRADENTES,PT,87300,MIGUEL SOLDATELLI ROSSETTO,Eleito,0,MIGUEL SOLDATELLI ROSSETTO,NOVO TIRADENTES
2022,PANAMBI,PT,87815,MIGUEL SOLDATELLI ROSSETTO,Eleito,74,MIGUEL SOLDATELLI ROSSETTO,PANAMBI
2022,MATO CASTELHANO,PL,87025,CLAUDIO GILNEI TATSCH,Eleito,5,CLAUDIO GILNEI TATSCH,MATO CASTELHANO
2022,SÃO VALENTIM,REPUBLICANOS,88978,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,SAO VALENTIM
2022,CAPÃO DA CANOA,PODE,89150,CLAUDIO MAXIMILIANO BRANCHIERI,Eleito,88,CLAUDIO MAXIMILIANO BRANCHIERI,CAPAO DA CANOA
2022,MONTE BELO DO SUL,REPUBLICANOS,87084,FRANCIS SOMENSI,Suplente,18,FRAN SOMENSI,MONTE BELO DO SUL
2022,BOA VISTA DO CADEADO,PSDB,89044,MATEUS JOSE DE LIMA WESP,Suplente,1,MATEUS WESP,BOA VISTA DO CADEADO
2022,CARLOS GOMES,PODE,86525,FAISAL MOTHCI KARAM,Suplente,0,FAISAL KARAM,CARLOS GOMES
2022,BAGÉ,REPUBLICANOS,85316,FRANCIS SOMENSI,Suplente,11,FRAN SOMENSI,BAGE
2022,SEGREDO,PP,85529,FREDERICO CANTORI ANTUNES,Eleito,3,FREDERICO CANTORI ANTUNES,SEGREDO
2022,CHUÍ,PODE,88846,CLAUDIO MAXIMILIANO BRANCHIERI,Eleito,1,CLAUDIO MAXIMILIANO BRANCHIERI,CHUI
2022,PLANALTO,REPUBLICANOS,87971,FRANCIS SOMENSI,Suplente,23,FRAN SOMENSI,PLANALTO
2022,QUARAÍ,PDT,88099,AIRTON LUIZ ARTUS,Suplente,9,AIRTON ARTUS,QUARAI
2022,XANGRI-LÁ,PP,88145,GUILHERME RECH PASIN,Eleito,23,GUILHERME RECH PASIN,XANGRI-LA
2022,VISTA ALEGRE DO PRATA,PP,85863,FREDERICO CANTORI ANTUNES,Eleito,0,FREDERICO CANTORI ANTUNES,VISTA ALEGRE DO PRATA
2022,VERA CRUZ,PL,89575,APARECIDO MACEDO,Suplente,21,CAPITAO MACEDO,VERA CRUZ
2022,PEDRAS ALTAS,PP,89567,ERNANI POLO,Eleito,2,ERNANI POLO,PEDRAS ALTAS
2022,ALMIRANTE TAMANDARÉ DO SUL,PP,89001,ERNANI POLO,Eleito,111,ERNANI POLO,ALMIRANTE TAMANDARE DO SUL
2022,PINHEIRO MACHADO,PP,87939,GUILHERME RECH PASIN,Eleito,3,GUILHERME RECH PASIN,PINHEIRO MACHADO
2022,ESPUMOSO,MDB,86479,CARLOS ANTÔNIO BÚRIGO,Suplente,8,CARLOS BURIGO,ESPUMOSO
2022,CRISTAL DO SUL,PL,88528,RODRIGO MARQUES LORENZONI,Eleito,2,RODRIGO MARQUES LORENZONI,CRISTAL DO SUL
2022,SANTO ANTÔNIO DO PLANALTO,MDB,87661,ROBERTO FANTINEL,Eleito,0,ROBERTO FANTINEL,SANTO ANTONIO DO PLANALTO
2022,SÃO VALENTIM,MDB,88978,VILMAR PERIN ZANCHIN,Eleito,107,VILMAR PERIN ZANCHIN,SAO VALENTIM
2022,PORTO ALEGRE,PT,88013,FERNANDO STEPHAN MARRONI,Suplente,124,FERNANDO MARRONI,PORTO ALEGRE
2022,CANGUÇU,MDB,85871,RAFAEL BRAGA LIBRELOTTO,Suplente,5,RAFAEL BRAGA,CANGUCU
2022,BROCHIER,MDB,85065,RAFAEL BRAGA LIBRELOTTO,Suplente,0,RAFAEL BRAGA,BROCHIER
2022,VISTA GAÚCHA,PDT,85847,AIRTON LUIZ ARTUS,Suplente,1,AIRTON ARTUS,VISTA GAUCHA
2022,HULHA NEGRA,PP,86800,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,68,MARCUS VINICIUS VIEIRA DE ALMEIDA,HULHA NEGRA
2022,NOVA RAMADA,PP,88560,GUILHERME RECH PASIN,Eleito,0,GUILHERME RECH PASIN,NOVA RAMADA
2022,CHUÍ,PSB,88846,ELTON ROBERTO WEBER,Eleito,0,ELTON ROBERTO WEBER,CHUI
2022,TERRA DE AREIA,PP,85162,FREDERICO CANTORI ANTUNES,Eleito,2,FREDERICO CANTORI ANTUNES,TERRA DE AREIA
2022,HULHA NEGRA,PP,86800,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,HULHA NEGRA
2022,CAPÃO DO CIPÓ,PSB,89141,ELTON ROBERTO WEBER,Eleito,2,ELTON ROBERTO WEBER,CAPAO DO CIPO
2022,TAVARES,REPUBLICANOS,89710,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,TAVARES
2022,CENTENÁRIO,MDB,86541,CARLOS ANTÔNIO BÚRIGO,Suplente,0,CARLOS BURIGO,CENTENARIO
2022,SANTA VITÓRIA DO PALMAR,MDB,88498,ROBERTO FANTINEL,Eleito,40,ROBERTO FANTINEL,SANTA VITORIA DO PALMAR
2022,SÃO JOSÉ DO SUL,MDB,89460,VILMAR PERIN ZANCHIN,Eleito,1,VILMAR PERIN ZANCHIN,SAO JOSE DO SUL
2022,SÃO VALENTIM,MDB,88978,PATRICIA BAZOTTI,Eleito,13,PATRICIA BAZOTTI,SAO VALENTIM
2022,SAPIRANGA,MDB,88994,CARLOS ANTÔNIO BÚRIGO,Suplente,83,CARLOS BURIGO,SAPIRANGA
2022,CERRO LARGO,MDB,86010,CLAIR TOMÉ KUHN,Suplente,195,CLAIR KUHN,CERRO LARGO
2022,CRUZALTENSE,REPUBLICANOS,89206,FRANCIS SOMENSI,Suplente,15,FRAN SOMENSI,CRUZALTENSE
2022,ARROIO DO SAL,MDB,85308,RAFAEL BRAGA LIBRELOTTO,Suplente,51,RAFAEL BRAGA,ARROIO DO SAL
2022,FAXINAL DO SOTURNO,MDB,86576,PATRICIA BAZOTTI,Eleito,5,PATRICIA BAZOTTI,FAXINAL DO SOTURNO
2022,PEDRAS ALTAS,PP,89567,JOEL LEANDRO WILHELM,Eleito,2,JOEL LEANDRO WILHELM,PEDRAS ALTAS
2022,CERRO GRANDE,MDB,85227,CLAIR TOMÉ KUHN,Suplente,0,CLAIR KUHN,CERRO GRANDE
2022,BENJAMIN CONSTANT DO SUL,UNIÃO,88420,RUY ALMEIDA IRIGARAY,Suplente,3,RUY IRIGARAY,BENJAMIN CONSTANT DO SUL
2022,SANTA ROSA,REPUBLICANOS,88471,FRANCIS SOMENSI,Suplente,15,FRAN SOMENSI,SANTA ROSA
2022,SÃO SEPÉ,PP,88951,FREDERICO CANTORI ANTUNES,Eleito,21,FREDERICO CANTORI ANTUNES,SAO SEPE
2022,CERRITO,REPUBLICANOS,88641,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,CERRITO
2022,RELVADO,PP,85766,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,RELVADO
2022,PARECI NOVO,PP,87327,JOEL LEANDRO WILHELM,Eleito,2,JOEL LEANDRO WILHELM,PARECI NOVO
2022,BOA VISTA DO INCRA,MDB,89060,CARLOS ANTÔNIO BÚRIGO,Suplente,0,CARLOS BURIGO,BOA VISTA DO INCRA
2022,CRISTAL,PSB,85464,ELTON ROBERTO WEBER,Eleito,3,ELTON ROBERTO WEBER,CRISTAL
2022,BARRA DO GUARITA,PP,86363,ERNANI POLO,Eleito,6,ERNANI POLO,BARRA DO GUARITA
2022,TRÊS CACHOEIRAS,REPUBLICANOS,85367,FRANCIS SOMENSI,Suplente,2,FRAN SOMENSI,TRES CACHOEIRAS
2022,CENTENÁRIO,MDB,86541,CLAIR TOMÉ KUHN,Suplente,0,CLAIR KUHN,CENTENARIO
2022,VANINI,MDB,84913,GILBERTO CAPOANI,Suplente,7,GILBERTO CAPOANI,VANINI
2022,VALE DO SOL,PP,88064,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,VALE DO SOL
2022,CARLOS GOMES,REPUBLICANOS,86525,MARTIM TODESCO ADREANI,Eleito,0,MARTIM TODESCO ADREANI,CARLOS GOMES
2022,CRUZ ALTA,REPUBLICANOS,86193,MARTIM TODESCO ADREANI,Eleito,62,MARTIM TODESCO ADREANI,CRUZ ALTA
2022,CRUZALTENSE,REPUBLICANOS,89206,MARTIM TODESCO ADREANI,Eleito,7,MARTIM TODESCO ADREANI,CRUZALTENSE
2022,CAPITÃO,REPUBLICANOS,86509,MARTIM TODESCO ADREANI,Eleito,5,MARTIM TODESCO ADREANI,CAPITAO
2022,DOM PEDRITO,REPUBLICANOS,86290,MARTIM TODESCO ADREANI,Eleito,21,MARTIM TODESCO ADREANI,DOM PEDRITO
2022,ARROIO DOS RATOS,REPUBLICANOS,85219,MARTIM TODESCO ADREANI,Eleito,28,MARTIM TODESCO ADREANI,ARROIO DOS RATOS
2022,SANTA MARIA DO HERVAL,REPUBLICANOS,86207,MARTIM TODESCO ADREANI,Eleito,11,MARTIM TODESCO ADREANI,SANTA MARIA DO HERVAL
2022,TRIUNFO,REPUBLICANOS,89435,MARTIM TODESCO ADREANI,Eleito,106,MARTIM TODESCO ADREANI,TRIUNFO
2022,MINAS DO LEÃO,REPUBLICANOS,87068,MARTIM TODESCO ADREANI,Eleito,28,MARTIM TODESCO ADREANI,MINAS DO LEAO
2022,SANTA CRUZ DO SUL,REPUBLICANOS,88390,MARTIM TODESCO ADREANI,Eleito,107,MARTIM TODESCO ADREANI,SANTA CRUZ DO SUL
2022,NOVO XINGU,REPUBLICANOS,89320,MARTIM TODESCO ADREANI,Eleito,3,MARTIM TODESCO ADREANI,NOVO XINGU
2022,BARROS CASSAL,REPUBLICANOS,85391,MARTIM TODESCO ADREANI,Eleito,13,MARTIM TODESCO ADREANI,BARROS CASSAL
2022,BARRACÃO,REPUBLICANOS,85359,MARTIM TODESCO ADREANI,Eleito,12,MARTIM TODESCO ADREANI,BARRACAO
2022,ANTA GORDA,REPUBLICANOS,85138,MARTIM TODESCO ADREANI,Eleito,6,MARTIM TODESCO ADREANI,ANTA GORDA
2022,VESPASIANO CORRÊA,REPUBLICANOS,88781,MARTIM TODESCO ADREANI,Eleito,1,MARTIM TODESCO ADREANI,VESPASIANO CORREA
2022,FAXINALZINHO,REPUBLICANOS,86029,FRANCIS SOMENSI,Suplente,2,FRAN SOMENSI,FAXINALZINHO
2022,BOQUEIRÃO DO LEÃO,PP,84921,ISSUR ISRAEL KOCH,Suplente,3,ISSUR KOCH,BOQUEIRAO DO LEAO
2022,ANDRÉ DA ROCHA,PT,86100,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,ANDRE DA ROCHA
2022,ACEGUÁ,PT,88986,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,5,ZE NUNES,ACEGUA
2022,CANDELÁRIA,PT,85812,LEONEL GUTERRES RADDE,Eleito,39,LEONEL GUTERRES RADDE,CANDELARIA
2022,BROCHIER,PT,85065,STELA BEATRIZ FARIAS LOPES,Eleito,0,STELA BEATRIZ FARIAS LOPES,BROCHIER
2022,VISTA ALEGRE,PT,85600,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,VISTA ALEGRE
2022,VISTA ALEGRE,PT,85600,JEFERSON OLIVEIRA FERNANDES,Eleito,27,JEFERSON OLIVEIRA FERNANDES,VISTA ALEGRE
2022,PORTO ALEGRE,PDT,88013,AIRTON LUIZ ARTUS,Suplente,43,AIRTON ARTUS,PORTO ALEGRE
2022,NOVA BOA VISTA,PODE,87203,FAISAL MOTHCI KARAM,Suplente,1,FAISAL KARAM,NOVA BOA VISTA
2022,LAGOA VERMELHA,PL,87270,EDERILDO PAPARICO BACCHI,Eleito,381,EDERILDO PAPARICO BACCHI,LAGOA VERMELHA
2022,SÃO JOSÉ DO OURO,PL,88757,EDERILDO PAPARICO BACCHI,Eleito,1290,EDERILDO PAPARICO BACCHI,SAO JOSE DO OURO
2022,FAXINALZINHO,PT,86029,JEFERSON OLIVEIRA FERNANDES,Eleito,0,JEFERSON OLIVEIRA FERNANDES,FAXINALZINHO
2022,CAÇAPAVA DO SUL,PT,85553,LUIZ FERNANDO MAINARDI,Eleito,1224,LUIZ FERNANDO MAINARDI,CACAPAVA DO SUL
2022,ALTO FELIZ,PT,86282,LEONEL GUTERRES RADDE,Eleito,7,LEONEL GUTERRES RADDE,ALTO FELIZ
2022,NOVA PALMA,MDB,87653,JUVIR COSTELLA,Eleito,1,JUVIR COSTELLA,NOVA PALMA
2022,NOVA CANDELÁRIA,MDB,88226,JUVIR COSTELLA,Eleito,4,JUVIR COSTELLA,NOVA CANDELARIA
2022,CHARQUEADAS,PT,86932,LUIZ FERNANDO MAINARDI,Eleito,35,LUIZ FERNANDO MAINARDI,CHARQUEADAS
2022,CANELA,PSB,85855,ELTON ROBERTO WEBER,Eleito,130,ELTON ROBERTO WEBER,CANELA
2022,SÃO PEDRO DA SERRA,PL,87807,APARECIDO MACEDO,Suplente,3,CAPITAO MACEDO,SAO PEDRO DA SERRA
2022,CÂNDIDO GODÓI,REPUBLICANOS,85839,MARTIM TODESCO ADREANI,Eleito,9,MARTIM TODESCO ADREANI,CANDIDO GODOI
2022,COLORADO,REPUBLICANOS,86096,MARTIM TODESCO ADREANI,Eleito,7,MARTIM TODESCO ADREANI,COLORADO
2022,BOA VISTA DO BURICÁ,REPUBLICANOS,85430,MARTIM TODESCO ADREANI,Eleito,4,MARTIM TODESCO ADREANI,BOA VISTA DO BURICA
2022,ENCANTADO,REPUBLICANOS,86339,MARTIM TODESCO ADREANI,Eleito,64,MARTIM TODESCO ADREANI,ENCANTADO
2022,GETÚLIO VARGAS,REPUBLICANOS,86770,MARTIM TODESCO ADREANI,Eleito,13,MARTIM TODESCO ADREANI,GETULIO VARGAS
2022,DOUTOR RICARDO,REPUBLICANOS,88307,MARTIM TODESCO ADREANI,Eleito,1,MARTIM TODESCO ADREANI,DOUTOR RICARDO
2022,VISTA GAÚCHA,REPUBLICANOS,85847,MARTIM TODESCO ADREANI,Eleito,0,MARTIM TODESCO ADREANI,VISTA GAUCHA
2022,QUARAÍ,REPUBLICANOS,88099,MARTIM TODESCO ADREANI,Eleito,75,MARTIM TODESCO ADREANI,QUARAI
2022,RIOZINHO,REPUBLICANOS,85740,MARTIM TODESCO ADREANI,Eleito,9,MARTIM TODESCO ADREANI,RIOZINHO
2022,VILA FLORES,REPUBLICANOS,86061,MARTIM TODESCO ADREANI,Eleito,3,MARTIM TODESCO ADREANI,VILA FLORES
2022,LINDOLFO COLLOR,REPUBLICANOS,86908,MARTIM TODESCO ADREANI,Eleito,12,MARTIM TODESCO ADREANI,LINDOLFO COLLOR
2022,SERTÃO SANTANA,REPUBLICANOS,87920,MARTIM TODESCO ADREANI,Eleito,6,MARTIM TODESCO ADREANI,SERTAO SANTANA
2022,SAGRADA FAMÍLIA,REPUBLICANOS,87564,MARTIM TODESCO ADREANI,Eleito,4,MARTIM TODESCO ADREANI,SAGRADA FAMILIA
2022,PORTO MAUÁ,PODE,87467,FAISAL MOTHCI KARAM,Suplente,0,FAISAL KARAM,PORTO MAUA
2022,AMARAL FERRADOR,MDB,86045,JUVIR COSTELLA,Eleito,165,JUVIR COSTELLA,AMARAL FERRADOR
2022,ARVOREZINHA,MDB,85278,ROBERTO FANTINEL,Eleito,2,ROBERTO FANTINEL,ARVOREZINHA
